product_id,district_id1,district_id2,district_id3,district_id4,lat,lon,railway,airport,citycenter,railway2,airport2,citycenter2,eval,eval2,eval3,eval4,voters,startdate,upgradedate,cooperatedate,maxstock,ciiquantity
136,10201,21420,31621,50648,25.279788208,84.2782867432,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.5,1712.0,2011-05-01,-1,2013-01-31,177.0,198
137,10201,21420,31621,50648,25.2964481354,84.2610687256,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.5,1807.0,2011-06-01,-1,2014-05-14,213.0,147
138,10201,21420,31621,1296568,25.4068912506,84.2782867432,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,4,4.0,3.4,1323.0,2011-09-01,-1,2015-02-10,184.0,70
139,10201,21420,31621,50648,25.2782020569,84.2445983887,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,1727.0,2012-08-01,2014-01-01,2015-02-09,197.0,29
140,10201,21420,31621,50648,25.279473114,84.2661048889,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.6,1457.0,2013-09-01,-1,2015-07-15,265.0,39
141,10201,21420,80237,71136,33.7690406799,109.846678162,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.6,779.0,2010-12-01,2016-10-01,2011-03-10,228.0,133
142,10201,21420,80237,71136,33.7735313416,109.852940369,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.6,1832.0,2011-11-01,-1,2016-03-03,201.0,90
143,10201,21420,80237,71136,33.751417923,109.886620331,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.6,889.0,2012-05-01,-1,2013-01-31,150.0,58
144,10201,21420,80237,71136,33.7711280823,109.855178833,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.6,3583.0,2012-08-01,-1,2015-03-23,171.0,192
145,10201,21420,80237,71136,33.7526058197,109.861846161,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,6,2.5,3.6,1117.0,2013-05-01,2016-04-01,2015-05-04,205.0,34
146,10201,21420,80237,71136,33.7717185974,109.856009674,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.7,3017.0,2013-09-01,-1,2014-07-09,177.0,224
147,10201,21420,86726,120224,7.36406478882,23.6099746704,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,6,3.5,3.6,2675.0,2008-07-01,2016-04-01,2014-10-22,264.0,262
148,10201,21420,86726,120224,7.35980911255,23.6114822388,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,3.2,1250.0,2011-06-01,-1,2015-01-08,122.0,68
149,10201,21420,63654,-1,28.4441894531,93.4539794922,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.8,713.0,2012-07-01,1753-01-01,2012-09-03,173.0,10
150,10201,21318,88477,139880,31.3171909332,102.212471008,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.2,1186.0,2007-07-01,2015-07-01,2015-01-22,203.0,100
151,10201,21318,64993,-1,3.47879638672,11.4373336792,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,2,0.5,3.2,44.0,2009-04-01,1753-01-01,2016-12-09,86.0,16
152,10201,21318,64993,-1,3.47956123352,11.4339752197,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.6,768.0,2010-05-01,1753-01-01,2015-06-18,113.0,93
153,10201,21318,64993,-1,3.48023490906,11.4354232788,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.4,1207.0,2016-08-01,-1,2014-05-19,131.0,80
154,10201,21318,64993,-1,3.4790184021,11.4354568481,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,1715.0,2012-10-01,-1,2014-01-30,165.0,28
155,10201,21318,64993,-1,3.47935180664,11.4395202637,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,2,0.5,3.4,9.0,2013-06-01,1753-01-01,2016-12-09,94.0,11
156,10201,21318,64993,-1,3.48080596924,11.4322677612,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,1246.0,2013-08-01,-1,2014-04-30,87.0,8
157,10201,21318,64993,-1,3.47848548889,11.4359283447,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,1278.0,2013-11-01,-1,2015-05-04,105.0,45
158,10201,21318,64993,-1,3.47970619202,11.4351760864,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,1186.0,2014-01-01,2014-04-01,2015-02-11,81.0,42
159,10201,21318,64993,-1,3.47940673828,11.4353088379,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.5,1618.0,2013-12-01,-1,2014-08-22,168.0,120
160,10201,21318,157796,-1,7.1572265625,23.0066299438,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,8,4.0,3.5,3451.0,2013-01-01,1753-01-01,2015-02-11,82.0,73
161,10201,22440,80031,138736,21.4098611832,80.0097511292,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,7,2.0,3.6,1578.0,2007-11-01,-1,2015-06-18,190.0,27
162,10201,22440,80031,138736,21.4044164658,80.0074813843,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,5,2.0,3.5,3721.0,2009-01-01,2014-09-01,2014-05-15,272.0,145
163,10201,22440,80031,138736,21.4106275558,80.0112892151,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,1137.0,2011-03-01,2014-05-01,2014-10-23,129.0,76
164,10201,22440,80031,138736,21.4057489395,80.0088005066,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.3,6724.0,2011-04-01,2016-01-01,2013-08-12,192.0,531
165,10201,22440,80031,138736,21.4057743073,80.0087631226,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.5,3553.0,2011-04-01,1753-01-01,2015-02-10,182.0,251
166,10201,22440,80031,138736,21.4037902832,80.0076522827,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,1287.0,2009-01-01,-1,2015-01-22,107.0,30
167,10201,22440,80031,138736,21.4054965973,80.0079139709,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,5,2.0,3.3,2577.0,2012-01-01,-1,2015-06-18,104.0,407
168,10201,22440,80031,138736,21.4055046082,80.0093719482,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.5,2225.0,2012-06-01,-1,2012-09-03,224.0,213
169,10201,22440,80031,138736,21.4036394119,80.0043197632,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,6173.0,2013-02-01,-1,2015-02-04,129.0,396
170,10201,22440,80031,138736,21.4075860977,80.010231781,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.1,396.0,-1,-1,2014-04-02,156.0,5
171,10201,22440,80031,138736,21.4079212189,80.0103492737,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.1,894.0,2013-08-01,-1,2014-04-09,117.0,27
172,10201,22440,146363,-1,3.10450115204,11.2205856323,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.6,468.0,2011-08-01,-1,2015-05-25,43.0,50
173,10201,22542,52118,66144,16.8993267059,67.7640838623,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,3.0,925.0,2011-05-01,1753-01-01,2015-02-10,157.0,37
174,10201,-1,34196,-1,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,-1,-1.0,-1.0,-1.0,-1,-1,-1,-1.0,220
175,10201,22746,34196,80288,4.61876373291,22.6655136108,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.5,3.8,425.0,2016-06-01,2016-10-01,2013-07-24,94.0,28
176,10201,22746,34196,80288,4.61918144226,22.6734008789,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,3.5,6533.0,2012-10-01,1753-01-01,2013-07-05,240.0,160
177,10201,22746,34196,80288,4.6192024231,22.6659210205,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,7,3.0,3.4,814.0,2012-09-01,2016-09-01,2014-03-11,114.0,54
178,10201,22746,34196,80288,4.61913414001,22.6734741211,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,5,3.0,3.6,1271.0,2013-01-01,1753-01-01,2013-06-25,84.0,125
179,10201,22746,34196,80288,4.61917457581,22.6733718872,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,8,3.0,3.4,3372.0,2013-02-01,1753-01-01,2014-03-26,108.0,128
180,10201,22746,34196,80288,4.61876945496,22.6668701172,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,7,3.0,3.6,3350.0,2013-10-01,2015-10-01,2014-02-24,119.0,252
181,10201,22746,34196,47424,4.62639579773,22.6566055298,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,7,4.0,3.6,4795.0,2013-11-01,2014-11-01,2013-11-26,119.0,123
182,10201,22746,33990,145600,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.2,336.0,2008-02-01,-1,2015-01-14,116.0,57
183,10201,22746,33990,145600,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.0,384.0,2006-05-01,-1,2015-01-14,72.0,34
184,10201,22746,33990,145600,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,2.6,217.0,2011-08-01,2013-01-01,2015-01-14,118.0,6
185,10201,22746,33990,145600,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.2,645.0,2011-03-01,-1,2013-06-18,77.0,35
186,10201,22746,33990,145600,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.0,291.0,2012-09-01,-1,2014-12-05,79.0,27
187,10201,22746,33990,145600,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.6,510.0,2013-06-01,-1,2013-08-29,108.0,7
188,10201,22746,34093,57824,2.23576774597,11.3598556519,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,822.0,-1,-1,2015-01-28,101.0,49
189,10201,22746,34093,57824,2.23782138824,11.3543113708,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,1443.0,2013-10-01,2014-01-01,2015-02-11,55.0,84
190,10201,22746,53869,87464,6.88325786591,34.1766860962,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,3.4,731.0,2012-12-01,1753-01-01,2015-06-03,98.0,12
191,10201,22848,70040,151320,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,996.0,2011-10-01,2014-01-01,2014-06-30,85.0,49
192,10201,22848,70040,151320,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.2,517.0,2011-12-01,2013-11-01,2015-01-24,138.0,41
193,10201,22848,70040,151320,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,2.9,206.0,2012-02-01,-1,2015-01-30,71.0,3
194,10201,22848,70040,151320,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.3,494.0,2011-11-01,-1,2015-01-30,74.0,22
195,10201,22848,70040,151320,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.2,751.0,2012-12-01,-1,2013-08-15,101.0,46
196,10201,22644,33784,121680,24.490687561,83.2314697266,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,3.0,1676.0,2009-04-01,1753-01-01,2013-05-23,193.0,147
197,10201,22644,33784,121680,24.4789764404,83.257598877,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,3.5,2578.0,2011-03-01,-1,2015-04-17,157.0,56
198,10201,22644,33784,121680,24.4843719482,83.247467041,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,7,3.0,3.6,4228.0,2010-11-01,2015-11-01,2010-11-17,230.0,144
199,10201,22644,33784,162240,24.558039856,83.0850708008,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,1904.0,2011-07-01,1753-01-01,2014-08-04,162.0,61
200,10201,22644,55311,-1,21.7854932785,73.0703186035,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,4,4.0,3.5,3177.0,2013-09-01,2013-12-01,2013-05-27,269.0,128
201,10201,22644,157899,-1,9.36347351074,32.2496498108,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,1002.0,2010-07-01,2014-07-01,2014-03-11,129.0,8
202,10201,22644,157899,-1,9.36514835358,32.2518516541,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.3,1073.0,2012-10-01,2014-08-01,2015-06-18,125.0,3
203,10201,22644,157899,-1,9.36069831848,32.2383476257,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,2800.0,2013-10-01,1753-01-01,2015-05-13,107.0,93
204,10201,22644,825648,1566032,18.3392669678,61.9575576782,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,4,4.0,3.5,1493.0,2011-10-01,1753-01-01,2013-10-31,202.0,120
205,10201,23052,49337,117208,23.6103401184,95.3448417664,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.1,1970.0,2012-05-01,2015-03-01,2015-08-03,165.0,6
206,10201,23052,49337,117208,23.6104860306,95.3444778442,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.6,1818.0,2013-09-01,2014-01-01,2014-07-30,135.0,6
207,10201,22950,442488,-1,13.6691242218,60.5881027222,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.5,3.6,1123.0,2012-10-01,1753-01-01,2015-06-02,197.0,64
208,10201,21624,85181,-1,26.7640464783,76.8248451233,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,4,4.0,3.6,1477.0,2013-12-01,1753-01-01,2013-12-03,435.0,18
209,10201,21726,189623,-1,3.71912956238,10.4060966492,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.2,295.0,2011-06-01,2015-05-02,2013-01-18,154.0,4
210,10201,23154,43672,157352,14.6553817749,40.6962371826,-1.0,-1.0,2.8,-1.0,-1.0,-1.0,3.0,4,2.0,3.3,994.0,2007-11-01,1753-01-01,2014-05-08,217.0,64
211,10201,23154,43672,157352,14.653578186,40.7052032471,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,1438.0,2009-07-01,2015-01-01,2014-12-16,148.0,6
212,10201,23154,43672,157352,14.6532470703,40.7056793213,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.0,1869.0,2011-09-01,2014-04-01,2014-05-08,223.0,135
213,10201,23358,60255,-1,21.4135494232,46.7618370056,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,737.0,2004-11-01,2012-12-01,2015-04-03,167.0,14
214,10201,22032,108665,1277536,14.5708141327,60.1633033752,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.5,3.7,3345.0,2012-07-01,2013-09-01,2014-07-15,38.0,369
216,10201,23562,35329,58656,5.47959938049,32.846761322,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,4,4.5,3.7,824.0,2014-07-01,2016-04-01,2014-11-05,47.0,6
217,10201,22542,86417,-1,26.4211097717,101.852641296,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,4,4.0,3.4,1435.0,2014-03-01,1753-01-01,2014-07-16,277.0,94
218,17978,1148418,3710575,1563640,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,4,5.5,3.9,902.0,2013-01-01,1753-01-01,2015-04-16,509.0,53
219,10201,22236,2206569,-1,8.43055343628,34.3375259399,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,4,4.5,3.4,321.0,1753-01-01,1753-01-01,2014-12-08,160.0,33
220,10201,23562,36565,-1,9.25068759918,55.0103111267,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,4,5.0,3.3,1563.0,2014-01-01,2014-04-01,2014-07-18,189.0,93
221,10201,20502,31003,46488,3.9869354248,11.636806488,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,8,4.0,3.4,1470.0,2005-01-01,2012-08-01,2011-07-29,54.0,286
222,10201,20502,31003,55952,3.99812088013,11.6431594849,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,5,2.0,3.5,2870.0,2008-05-01,2014-09-01,2015-06-02,195.0,178
223,10201,20502,31003,45760,3.9951839447,11.6348571777,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,5,2.0,3.0,1406.0,2008-07-01,2011-01-01,2014-12-12,150.0,99
224,10201,20502,31003,55952,4.00019073486,11.6402488708,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,5,2.0,2.5,848.0,2008-02-01,-1,2014-12-05,55.0,43
225,10201,20502,31003,55952,4.00289077759,11.6438598633,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,5,2.0,3.1,890.0,2009-01-01,-1,2015-06-18,110.0,90
226,10201,20502,31003,55952,4.00181350708,11.6418769836,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,5,2.0,2.7,370.0,2010-01-01,-1,2014-09-01,140.0,13
227,10201,20502,31003,45760,3.99390716553,11.634903717,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.2,315.0,2012-01-01,2013-01-01,2014-03-04,55.0,32
228,10201,20502,31003,55952,4.00079689026,11.6367828369,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,2,2.0,3.4,389.0,1995-01-01,2014-04-01,2015-06-17,95.0,14
229,10201,20502,31003,45760,3.99396324158,11.636530304,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,7,2.0,3.4,1932.0,2012-05-01,-1,2015-02-14,103.0,23
230,10201,20502,31003,133952,3.99097633362,11.6593902588,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,7,2.0,3.4,1148.0,2012-06-01,2014-11-01,2015-02-11,88.0,12
231,10201,21726,41200,72280,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,6,2.0,3.4,1025.0,2012-08-01,1753-01-01,2014-12-16,124.0,84
232,10201,20502,31003,55952,3.99953804016,11.6430656433,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,999.0,2012-04-01,1753-01-01,2014-12-19,133.0,134
233,10201,20502,31003,55952,4.00407752991,11.641658783,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,5,2.0,3.2,1946.0,2012-10-01,2014-08-01,2015-02-26,92.0,228
234,10201,20502,31003,45760,3.9928478241,11.6345298767,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,5,2.0,3.5,2882.0,2005-05-01,2012-05-01,2015-03-03,328.0,444
235,10201,20502,31003,45760,3.99427185059,11.6281837463,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,5,2.0,3.5,679.0,2007-12-01,2015-01-01,2015-03-03,116.0,133
236,10201,20502,31003,135096,4.00380744934,11.6159133911,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.0,745.0,2012-06-01,-1,2015-06-18,73.0,47
237,10201,20502,31003,55952,4.00437164307,11.6410964966,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,5,2.0,3.4,2995.0,2012-11-01,-1,2014-04-10,114.0,35
238,10201,20502,31003,45760,3.99302940369,11.6343238831,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,5,2.0,2.8,505.0,2010-12-10,2014-01-10,2014-12-11,83.0,21
239,10201,20502,31003,45760,3.99376106262,11.6370925903,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,5,2.0,3.4,2180.0,2011-01-01,2015-04-01,2014-07-28,29.0,76
240,10201,20502,31003,45760,3.99483299255,11.6362205505,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,1186.0,2012-12-01,1753-01-01,2014-06-26,156.0,36
241,10201,20502,31003,133952,3.9913028717,11.6598808289,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,5,2.0,3.2,1065.0,2012-10-01,-1,2013-05-10,108.0,22
242,10201,21216,46041,1420536,27.8529525757,83.5943031311,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.5,3.6,984.0,2013-03-01,2015-07-01,2014-07-23,146.0,8
243,10201,23052,34814,67392,21.2514511108,85.3872924805,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,8,5.0,3.4,1487.0,2014-07-01,1753-01-01,2014-05-04,338.0,184
244,10403,20400,38419,80704,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,4,5.5,3.6,127.0,2013-01-01,-1,2014-05-15,174.0,22
245,10201,22746,33990,145808,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.1,1081.0,2002-01-01,2013-01-01,2014-07-24,52.0,115
246,10201,22746,33990,145808,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.1,315.0,2013-08-08,2015-10-01,2014-07-24,28.0,40
247,10201,22338,88580,-1,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.3,1527.0,2008-12-01,1753-01-01,2014-07-25,49.0,2
248,10201,20604,31106,1175928,6.22407417297,24.2742095947,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,4,4.0,3.4,3540.0,2008-09-01,2016-06-01,2014-11-21,144.0,112
249,10201,20604,31106,79872,6.26098136902,24.3065979004,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,4,4.0,3.4,1745.0,2009-10-01,-1,2014-02-11,259.0,70
250,10201,20604,31106,79872,6.26503868103,24.3046188354,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,6,4.0,3.3,1640.0,2010-04-01,-1,2013-11-05,126.0,58
251,10201,20604,31106,143936,6.25008125305,24.2973144531,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,3.3,2696.0,2010-09-01,-1,2015-01-28,166.0,72
252,10201,20604,31106,43056,6.24262809753,24.2911575317,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,7,5.0,3.7,1990.0,2010-11-01,-1,2013-08-19,84.0,41
253,10201,20604,31106,79872,6.25976867676,24.3033630371,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,8,4.5,3.6,4362.0,2012-01-01,1753-01-01,2013-06-25,323.0,232
254,10201,20604,31106,79872,6.25955123901,24.3022491455,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,7,4.0,3.3,4698.0,1999-06-01,2012-09-01,2013-08-13,180.0,233
255,10201,22746,34093,57824,2.23415298462,11.3594055176,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.3,691.0,2004-01-01,1753-01-01,2014-07-28,191.0,58
256,10201,21420,31621,1296464,25.3253940582,84.3397354126,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.5,337.0,2014-05-01,-1,2015-01-27,43.0,23
257,10201,22746,33990,145808,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.0,441.0,1753-01-01,1753-01-01,2014-07-28,112.0,14
258,10201,22950,62727,1353248,19.8066484451,90.7370178223,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,8,5.5,3.8,1326.0,2013-09-01,2015-08-01,2014-07-29,27.0,400
259,10201,21420,2230053,-1,3.62498207092,11.5690963745,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,3.4,341.0,2015-02-01,1753-01-01,2014-07-30,110.0,30
260,10201,22440,458762,-1,12.1651046753,45.1563842773,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.5,3.6,1383.0,2012-09-01,-1,2014-08-03,73.0,5
261,10201,22134,49646,474968,6.58382492065,23.4718154907,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,3.2,738.0,2014-07-01,2015-10-01,2014-12-05,48.0,26
262,10201,23562,35329,58656,5.47718067169,32.8500228882,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,7,4.0,3.6,2737.0,2014-05-01,2015-05-01,2014-08-04,72.0,63
263,10201,20604,31106,43576,6.2489528656,24.2912857056,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,0.5,3.4,1326.0,2014-06-01,1753-01-01,2014-08-22,10.0,23
264,10504,20400,67877,110448,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,6.0,4,5.5,3.7,872.0,2013-01-01,1753-01-01,2013-10-12,336.0,55
265,10201,22950,34402,156728,9.99962768555,41.1125305176,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.6,753.0,2012-09-01,1753-01-01,2014-08-05,126.0,155
266,10201,21930,32239,113464,9.46903324127,36.0843429565,4.6,25.2,2.8,-1.0,-1.0,-1.0,4.0,6,3.5,3.3,1162.0,1753-01-01,1753-01-01,2000-05-01,359.0,26
267,10201,21930,32239,113464,9.46857948303,36.0765930176,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,3.5,880.0,2011-07-01,1753-01-01,2011-09-28,152.0,91
268,10201,23256,45423,118664,4.06479110718,10.9902336121,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,4,4.0,3.4,601.0,2012-08-01,1753-01-01,2014-08-06,222.0,84
269,10201,22542,52118,1475344,16.9179725647,67.8157653809,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,3.4,968.0,2013-10-01,1753-01-01,2014-08-07,174.0,71
270,10201,22134,2180922,-1,13.2634506226,46.2508422852,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.2,620.0,-1,-1,2014-08-07,210.0,43
271,10201,21420,31621,50544,25.2399475098,84.2158340454,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3.0,4,2.0,3.4,1260.0,2012-08-01,1753-01-01,2012-11-20,143.0,92
272,10201,22848,67362,1329328,9.72545013428,43.7654144287,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4.0,4,3.0,3.4,4795.0,2010-07-01,2015-08-01,2014-08-08,221.0,444
273,10201,21726,824721,-1,23.3644145966,73.4558547974,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5.0,4,4.0,3.4,1017.0,2013-07-01,1753-01-01,2014-08-11,270.0,17
